s_wil    clover   smeared_s_wil  smeared_clover  accrate_metro  accrate_ovlax  time
  0.13095844919735100        2.4891994893550873E-002   2.1341693063732237E-003   1.3893186114728451E-002  0.800010145      0.999999583       3.83959990E-03
  0.12912441188382218        2.4800185114145279E-002   2.1186852536629885E-003   1.3834724202752113E-002  0.800055921      0.999997616       3.81779997E-03
  0.13072552610174171        2.4412777274847031E-002   2.0693616679636762E-003   1.3426544144749641E-002  0.800310254      0.999999583       3.84970009E-03
  0.12664652638341067        2.5097297504544258E-002   2.0777104073204100E-003   1.4052482321858406E-002  0.800646961      0.999997556       3.83360009E-03
  0.13099003508978058        2.4641674011945724E-002   2.1830033947480842E-003   1.3721234165132046E-002  0.800422192      0.999999583       3.85980005E-03
  0.13203182614961406        2.4470826610922813E-002   2.0498623780440539E-003   1.3642147183418274E-002  0.800629675      0.999997556       3.82050010E-03
  0.12676630190253491        2.4402195587754250E-002   2.0225329499226063E-003   1.3749643228948116E-002  0.799663246      0.999999583       3.81170004E-03
  0.12700619502356858        2.3928500711917877E-002   1.9718164840014651E-003   1.3258237391710281E-002  0.799788415      0.999999583       3.83400009E-03
  0.13112533152525430        2.4679731577634811E-002   2.3577864340040833E-003   1.3691175729036331E-002  0.800287843      0.999999583       3.83200007E-03
  0.13089530992147047        2.4339115247130394E-002   1.9301532884128392E-003   1.3086008839309216E-002  0.800483227      0.999999583       3.80759989E-03
  0.13021907510847086        2.4592086672782898E-002   2.0564149745041505E-003   1.3554326258599758E-002  0.800258398      0.999999583       3.80970002E-03
  0.12832187222375069        2.4402227252721786E-002   1.9630124006653205E-003   1.3456321321427822E-002  0.800218701      0.999999583       3.81750008E-03
  0.12770165038818959        2.4319577962160110E-002   2.0601888390956447E-003   1.3525909744203091E-002  0.800156713      0.999999583       3.83289997E-03
  0.12715352372470079        2.3991998285055161E-002   1.8817059899447486E-003   1.3438909314572811E-002  0.800358117      0.999999583       3.82389990E-03
  0.12839410362357739        2.4033848196268082E-002   2.0511057082330808E-003   1.3179494068026543E-002  0.800265491      0.999995589       3.81690008E-03
  0.13084707120651728        2.4207560345530510E-002   1.9143298559356481E-003   1.3357138261198997E-002  0.800967336      0.999999583       3.79789993E-03
  0.13082616860629059        2.4562640115618706E-002   2.0809805719181895E-003   1.3344723731279373E-002  0.800645888      0.999997556       3.81379994E-03
  0.12816939643744263        2.4218741804361343E-002   1.9493927829898894E-003   1.3635768555104733E-002  0.800539136      0.999999583       3.82249989E-03
  0.12766703856686945        2.4769602343440056E-002   2.1675798052456230E-003   1.3788583688437939E-002  0.801265478      0.999995530       3.81210004E-03
  0.12869842208601767        2.4460529908537865E-002   2.0409213902894408E-003   1.3381564989686012E-002  0.799727321      0.999999583       3.81770008E-03
  0.12669568249111762        2.4520736187696457E-002   1.9506071548676118E-003   1.3651081360876560E-002  0.800035596      0.999999583       3.79509991E-03
  0.12802817097690422        2.4262843653559685E-002   1.9179019582225010E-003   1.3384553603827953E-002  0.800834179      0.999999583       3.80919990E-03
  0.13299194244973478        2.4832375347614288E-002   2.1417259995359927E-003   1.3736311346292496E-002  0.800370276      0.999995530       3.80509999E-03
  0.12882806032575900        2.4334877729415894E-002   1.9772497471421957E-003   1.3283855281770229E-002  0.799723268      0.999999583       3.87150003E-03
  0.13165421415396850        2.4798167869448662E-002   2.1091976668685675E-003   1.3627498410642147E-002  0.800494373      0.999999583       3.84070002E-03
  0.13046880274123396        2.4873612448573112E-002   2.2179171210154891E-003   1.3697436079382896E-002  0.799726307      0.999999583       3.78799997E-03
  0.13030943895864766        2.4426642805337906E-002   1.9918477046303451E-003   1.3400855474174023E-002  0.800037622      0.999999583       3.82260000E-03
  0.12995712655174430        2.4629199877381325E-002   1.9704585720319301E-003   1.3376003131270409E-002  0.799575806      0.999999583       3.80939990E-03
  0.13252501520582882        2.4245359003543854E-002   2.0188706985209137E-003   1.3325154781341553E-002  0.800078332      0.999999583       3.84339993E-03
  0.12958176447864389        2.4094626307487488E-002   2.0064622658537701E-003   1.3414689339697361E-002  0.799625635      0.999999583       3.80189996E-03
  0.13155115961490083        2.4930838495492935E-002   2.1526431810343638E-003   1.3645457103848457E-002  0.800616503      0.999999583       3.77480011E-03
  0.12694422855565790        2.4126851931214333E-002   2.0718977320939302E-003   1.3111252337694168E-002  0.799134314      0.999999583       3.76420002E-03
  0.12762256227870239        2.4982092902064323E-002   1.9575004407670349E-003   1.4053740538656712E-002  0.799740553      0.999999583       3.81750008E-03
  0.12983348205307266        2.4339567869901657E-002   2.1920300641795620E-003   1.3445279560983181E-002  0.800687671      0.999997616       3.83640011E-03
  0.13040748261846602        2.4275112897157669E-002   1.9727815961232409E-003   1.3466141186654568E-002  0.800248265      0.999999583       3.80650000E-03
  0.12767607100977330        2.4430219084024429E-002   1.8716374906944111E-003   1.3654133304953575E-002  0.800499499      0.999997556       4.24600020E-03
  0.12620158478239318        2.4078233167529106E-002   2.1079753350932151E-003   1.3459936715662479E-002  0.800457716      0.999995530       4.27050004E-03
  0.12846791555421078        2.4198090657591820E-002   1.9542513909982517E-003   1.3556023128330708E-002  0.799891114      0.999999583       4.10469994E-03
  0.13114118431622046        2.4272572249174118E-002   2.1108877408551052E-003   1.3437634333968163E-002  0.799923658      0.999999583       4.12929989E-03
  0.12809366558212787        2.4316048249602318E-002   2.0599347190000117E-003   1.3451327569782734E-002  0.800271630      0.999997556       3.65630002E-03
  0.13145120661647525        2.4233704432845116E-002   2.0773275464307517E-003   1.3284913264214993E-002  0.800619483      0.999999583       3.82240000E-03
  0.12726789848966291        2.3781657218933105E-002   2.0077216031495482E-003   1.3214965350925922E-002  0.800368249      0.999997556       3.82660003E-03
  0.12876006892111036        2.4555005133152008E-002   2.0234415715094656E-003   1.3563359156250954E-002  0.800541162      0.999999583       3.86100006E-03
  0.12851158814009978        2.4401877075433731E-002   1.8984272610396147E-003   1.3261413201689720E-002  0.799781322      0.999999583       3.87970009E-03
  0.13090538075630320        2.4853661656379700E-002   2.2346403129631653E-003   1.3747162185609341E-002  0.799508631      0.999999583       3.86320008E-03
  0.12771478193462826        2.4222534149885178E-002   1.8926988705061376E-003   1.3802723959088326E-002  0.799767017      0.999999583       3.97389987E-03
